"","ID","Site","randLat","randLon","Winter","Mean_Veg_Height_25_m","Mean_Veg_Height_50_m","Mean_Veg_Height_100_m","Mean_Veg_Height_200_m","Sd_Veg_Height_25_m","Sd_Veg_Height_50_m","Sd_Veg_Height_100_m","Sd_Veg_Height_200_m","mean_Pop_Dens_25_m","mean_Pop_Dens_50_m","mean_Pop_Dens_100_m","mean_Pop_Dens_200_m","mean_Single_House_25_m","mean_Single_House_50_m","mean_Single_House_100_m","mean_Single_House_200_m","mean_Semi_Detached_House_25_m","mean_Semi_Detached_House_50_m","mean_Semi_Detached_House_100_m","mean_Semi_Detached_House_200_m","mean_Row_House_25_m","mean_Row_House_50_m","mean_Row_House_100_m","mean_Row_House_200_m","mean_App_Duplex_25_m","mean_App_Duplex_50_m","mean_App_Duplex_100_m","mean_App_Duplex_200_m","mean_App_Less_5_Storeys_25_m","mean_App_Less_5_Storeys_50_m","mean_App_Less_5_Storeys_100_m","mean_App_Less_5_Storeys_200_m","mean_App_Over_5_Storeys_25_m","mean_App_Over_5_Storeys_50_m","mean_App_Over_5_Storeys_100_m","mean_App_Over_5_Storeys_200_m","sd_Pop_Dens_25_m","sd_Pop_Dens_50_m","sd_Pop_Dens_100_m","sd_Pop_Dens_200_m","sd_Single_House_25_m","sd_Single_House_50_m","sd_Single_House_100_m","sd_Single_House_200_m","sd_Semi_Detached_House_25_m","sd_Semi_Detached_House_50_m","sd_Semi_Detached_House_100_m","sd_Semi_Detached_House_200_m","sd_Row_House_25_m","sd_Row_House_50_m","sd_Row_House_100_m","sd_Row_House_200_m","sd_App_Duplex_25_m","sd_App_Duplex_50_m","sd_App_Duplex_100_m","sd_App_Duplex_200_m","sd_App_Less_5_Storeys_25_m","sd_App_Less_5_Storeys_50_m","sd_App_Less_5_Storeys_100_m","sd_App_Less_5_Storeys_200_m","sd_App_Over_5_Storeys_25_m","sd_App_Over_5_Storeys_50_m","sd_App_Over_5_Storeys_100_m","sd_App_Over_5_Storeys_200_m","Road_Length_25_m","Road_Length_50_m","Road_Length_100_m","Road_Length_200_m","Dist_to_Nearest_Feeder_m"
"36",206,1,45.4322896760749,-73.9400751499421,1,14.5519334069949,15.1320520716224,14.8623028574361,12.6786930745054,6.10824151177503,7.08889860279678,8.98146527652829,10.8419852390244,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.128590184123
"37",206,1,45.4308371697964,-73.9402310732446,1,8.72521874958047,9.28224141194707,9.10192658080287,10.0042173853551,5.73194504410351,7.03543569706813,8.47812471706688,9.6444935953264,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.058833201799
"38",206,1,45.4333148839788,-73.9412095201451,1,19.3838177243321,21.688720334133,21.5080223147866,17.7936889136074,5.30142387709337,4.17381295994758,5.85958989812347,9.79704969134988,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.201548873575
"39",206,1,45.4305792793969,-73.9395430216606,1,2.84282656205627,2.53959526194053,4.38661181536257,7.77190301295591,3.09521378425572,3.14812033356289,5.51001337821923,8.62308674421587,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.142769678983
"40",206,1,45.4326830730361,-73.9360397841593,1,0.052006158226619,0.079392359545275,1.14717425216312,0.642640121245962,0.0234134576744456,0.372253828244326,3.45247355206777,2.56725148176059,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.980171891055
"41",207,1,45.4282532561367,-73.9388262584831,1,3.74863052758013,5.77442272604334,7.91443748993981,7.40657215416443,4.33533761863297,6.77258322698918,6.68847902368051,7.11838012555339,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.513146130769
"42",207,1,45.4280984858796,-73.9424319484846,1,23.3527453048947,22.8499740402395,19.2076029395525,15.8439596908753,2.93682631527204,3.02630484121683,7.12045558615403,8.66150570981664,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.88503885491
"43",207,1,45.4314504949656,-73.9359406862526,1,4.32546834304714,2.67018975567668,1.25402734074339,0.814730448709449,4.92569334944996,4.67572997605136,3.25861825967974,2.70341400315602,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.001319978452
"44",207,1,45.4298767693633,-73.9346852526414,1,1.68035064674004,2.48326453939179,1.36114813293319,1.00365506939693,3.24023651033122,4.3291030137634,3.36639086772413,3.09377070774398,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.496811030252
"45",207,1,45.4296308816509,-73.937199463402,1,2.96440381340907,4.27911809437554,2.81546237063567,2.93667168739424,5.4726160650733,6.08906439731866,4.92477972656066,4.67330828217159,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.264271570975
"46",207,1,45.4274704979339,-73.9405590411796,1,10.5261752134923,12.1761016156097,14.5450213229118,13.6535251624284,8.41694282630138,8.37237060514175,8.51354787667815,9.28351449253763,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.710323877927
"47",207,1,45.4300210463379,-73.9381888069086,1,5.47316154857364,3.90933540339374,2.93848258961761,3.03161827220554,5.44789604220216,5.23902916128687,4.46134050808644,4.8643055416972,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7331275544639
"48",207,1,45.4303166823087,-73.9394331285501,1,2.0312982683512,2.0147612073329,3.24576940118892,6.9206576847135,2.43616386547191,2.70382577711917,3.86998246058575,7.93859116670178,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.055436337454
"49",207,1,45.4325184555724,-73.9384189743847,1,0.0301426956534507,0.0310305591753337,1.69580392258003,4.61248602551706,0.0129321673606395,0.0149256464978782,3.98594945044357,7.61574743015885,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.089585933812
"50",207,1,45.4291246366023,-73.9407617426354,1,15.7006906396975,13.1759493006223,9.80129752382539,8.9105479354904,4.7086299863669,7.25874609307804,8.12255199379076,8.76459116259302,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7421343729233
"51",207,1,45.4330455005164,-73.9389084139039,1,0.032769019843242,0.182596731574379,2.90031580737406,6.35573366053387,0.0130357508641227,1.08620695680857,6.46942020086488,9.04307459644209,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.46712251945
"52",207,1,45.4307622128496,-73.9394376783,1,2.45314819133834,2.73259227242437,5.51796032757432,7.75042098131346,2.81930207013024,3.42232114112117,6.78994427557596,8.86867570703192,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.695165429942
"53",207,1,45.4281625017696,-73.9375014517161,1,8.45003546832837,8.94211718833923,7.41367263519534,6.01625725930077,4.50164858191777,5.6153709455578,6.1893223771335,6.61497244204669,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.275436209165
"54",207,1,45.4314266139911,-73.9396891629293,1,4.08780937369716,10.117838884847,10.3956048690781,9.53325975658305,7.52643571485339,10.4328956466576,8.62611841174049,10.0570023171855,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.558044508823
"55",207,1,45.4275966232277,-73.9402101306091,1,8.42981632627557,11.36418164291,12.7671083026008,12.4592797438463,6.4911331597709,7.62177517540796,7.86921428609105,9.51159518143497,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.233546627163
"56",207,1,45.4316544936789,-73.9353727302068,1,0.0625483007421327,0.18509929065399,1.00418792134074,0.710456477905713,0.0298829845469234,0.974489704522727,2.97379664323657,2.57272715885279,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.956428277657
"57",207,1,45.4306975243898,-73.939423699697,1,2.48418526542646,2.5949107841101,4.87987127405539,7.5975909717208,2.86256031139061,3.2439488109449,6.19645385203637,8.71888126682856,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.161484728564
"58",207,1,45.4283419410804,-73.9385650419681,1,1.55211809550672,3.34116714178092,7.0072350332444,6.90822947018764,1.96070144226879,3.94507876091719,6.29183364852797,6.806097114556,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.064289612898
"59",207,1,45.4290888825662,-73.9426424021666,1,0.0384425216976729,1.0885888529363,8.49352214942421,12.9022685847789,0.020406040364392,3.53423906048456,10.2515193822822,9.59916627849216,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0934317654864
"60",207,1,45.4297213114278,-73.9388324623463,1,3.82847246375931,3.09453299516701,2.87349816936389,5.16074862403385,3.15756269563762,3.2433981769911,4.05732800163155,6.21234253628716,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0936921483681
"61",207,1,45.4317353629652,-73.938640097564,1,4.19724896703515,5.18449089496463,4.54780876255098,5.54687266462188,5.22599252268666,7.00721852239919,7.19742644413358,8.1864230570544,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.416943074863
"62",207,1,45.4298969839906,-73.9428440889748,1,0.038780623066182,0.0381652651350401,2.58742233820552,11.7321692222643,0.0198923245242373,0.0193148402810875,5.61744046436543,9.93955381697965,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6402455702145
"63",207,1,45.4314726491519,-73.9391741538534,1,13.1100608856776,9.55476539514598,6.71998265280613,7.27348233946126,11.6116708667957,9.01586477336021,7.87953945873345,9.34648613808646,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.651519834278
"64",207,1,45.4309370234423,-73.9409842193364,1,19.3518191288006,17.8278906468866,15.3066496597076,11.3638461730604,4.40952720327089,7.24299574847632,8.75163768404514,10.0399762389178,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.787528838481
"65",207,1,45.4316971467797,-73.9388105988567,1,7.24486998034813,7.6311095138944,5.25934795213901,6.17492712097863,5.32482027413805,8.22576772379569,7.47476446519099,8.60690448454313,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.340225423622
"66",207,1,45.4297055971697,-73.9387495712819,1,3.1578262642957,2.92123943395856,3.02318635655834,4.99373291071965,3.03218561118934,3.26426963723492,4.22533454910442,6.12514818407189,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8471643155409
"67",207,1,45.4313363396375,-73.9392277070957,1,7.66736097136635,8.58418454066936,6.8211125322532,7.40323303740506,10.2480231863032,9.2964004994163,7.83349190411185,9.31072631226848,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.557090556183
"68",207,1,45.4319924458554,-73.9386892001309,1,2.26656354313508,3.40484023515872,4.75029709179445,5.72447192414171,4.20994010669037,4.72671438762861,7.4757460606357,8.43390604225147,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.235616843379
"69",207,1,45.4311657351529,-73.9381409168902,1,1.79059593834199,2.87046460710761,2.46469813750359,3.63312459508127,3.62670923746238,5.28091739646045,5.35349056167177,6.1551377739944,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.835689252098
"70",207,1,45.430061922,-73.936483850766,1,0.0663692021114616,0.0550866782498036,0.95995315253979,2.09697349451602,0.0236335364263876,0.0252970504028632,3.03571255819596,4.09417620853298,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.991814419331
"71",207,1,45.4292397784895,-73.9390654111372,1,2.50077465768984,2.99337653297794,2.94273517609624,6.27854315505936,2.67089153764397,3.59805353002735,3.69758289900807,6.60888019122736,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.343543957234
"72",207,1,45.428963786592,-73.9370929634184,1,6.65196827396612,5.50885796307154,4.18027932561691,4.34748328618537,4.96352989923893,5.42848036303035,5.12328465626397,5.86602517534776,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.116679815117
"73",207,1,45.4284908847684,-73.9391690773357,1,3.55625192271636,5.12770330233599,7.13802646642148,7.91819758913103,3.56239171568879,6.13283524252108,6.77361975891785,7.3800111749862,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.140999748835
"74",207,1,45.4297793947304,-73.9372150591012,1,1.40064315834844,3.50180382440211,2.4931896813311,2.65267961204336,3.46577461533887,5.77729745026041,4.75548906669494,4.39927447518713,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2231566713266
"75",207,1,45.4300033953261,-73.9392088900386,1,2.54944115983102,2.22138084575724,2.61040879861635,6.00477270920092,2.60297906580515,2.88109595448129,3.39886940497371,7.02928507948404,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6524324949718
"76",207,1,45.4300591987946,-73.9395563978878,1,1.69848302582067,2.33026088085292,3.18151466454192,6.84743178624903,2.55239178197613,2.74258329950354,3.69671569700533,7.69336634924377,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9141818171039
"77",207,1,45.4301802598824,-73.9368164606662,1,0.058705334755745,0.0538390576232472,1.38754442682995,2.22119792449302,0.0231253924319148,0.0259142217436986,3.88786444135812,4.19910823666108,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.592664804835
"78",207,1,45.4322493297801,-73.9387178307747,1,0.524961812606714,2.36152868989539,4.48860494004669,5.85284361856356,2.16154826804408,4.29179346708439,7.39370641122017,8.53609862930973,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.838584600175
"79",207,1,45.4325784228701,-73.938474271963,1,0.0297361035032321,0.0301107099323848,1.801042719421,4.84460598048422,0.0131881332997496,0.0290497025169671,4.21241132596681,7.83788638201858,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.868259878291
"80",207,1,45.428309773309,-73.9386328386857,1,1.79847522562466,3.53679563545418,7.2437510759202,7.02813867468492,2.37158045120906,4.1839983100196,6.36336209480448,6.87350146455901,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.124277618122
"81",207,1,45.4317154659201,-73.9387484096533,1,5.92013226021576,6.83878516568014,5.04180150800656,5.94773525083231,5.10306448452887,7.97247982171574,7.45229635203594,8.45632800132137,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.457424626217
"82",207,1,45.4290205784617,-73.9373385325604,1,9.11938432710944,6.63174100120644,4.41612457914914,4.41221598114676,4.80579226178576,5.4110012757587,5.18331386231069,6.00395607018326,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.263867181144
"83",208,1,45.4308432441033,-73.9383381399903,1,3.1179928189325,3.24407175596884,2.70037614891703,3.76478972187444,2.90488948880145,5.07657102545641,5.01061477377524,6.13956133737714,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.916417646916
"84",208,1,45.4308017966782,-73.9387760224942,1,3.00063663080401,3.71428634340254,3.45038009538599,4.86217320432703,2.88713370485223,5.32662179378229,5.61922480157962,7.10853779379938,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8718051085366
"85",208,1,45.4308319644115,-73.9362304356106,1,0.0581123099035146,1.16010952384504,1.19213274797879,1.36156409152891,0.0315324104768486,3.16215744393344,3.13262700457838,3.54383674987135,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.174209273133
"86",208,1,45.4301444973415,-73.9390582437709,1,1.86767529228575,1.66382266955055,2.86790891862222,5.69580651619718,2.57973414495366,2.34644791734935,3.58073414429644,7.07064979660256,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5897848808179
"87",208,1,45.428346712962,-73.9378692271612,1,7.92403148715449,7.38790688469181,6.13418007638133,6.32145637362791,4.47125261841735,4.78284732347038,5.58906309601639,6.56712923777268,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.993653959444
"88",208,1,45.4299106350365,-73.94044918003,1,2.94010704472823,5.96422392215636,7.69516013146653,7.79579701735739,2.23391382709242,5.78617864789378,6.90616575521547,8.48657066453073,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.61539880636
"89",208,1,45.4299894453728,-73.9362235537942,1,0.047077427570786,0.0540048003454778,0.933468156551086,2.0695635802049,0.0217804701318045,0.0248857154682507,2.72226518100088,4.18030420211676,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.592815343836
"90",208,1,45.4295267593407,-73.9412471002875,1,13.3543851619955,11.1027162865724,8.16773360629578,8.93783507520313,7.78691571243043,8.25511925434644,7.93235701560128,9.035829537542,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6250685097444
"91",208,1,45.4285993244106,-73.9379240513262,1,6.53788977223431,6.0000647455074,5.3481423607894,6.11342919607407,4.00169859241767,4.52136271513625,5.17576267231947,6.53771517705131,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.653795437057
"92",208,1,45.4280913995188,-73.939540932119,1,16.7879245454197,13.372898675613,9.45602382124426,9.53222449098324,6.02822194795925,6.86521672253513,6.97676249355179,8.4869696765753,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.960733413866
